id,ts_generation,device_identifier,line,electrical_conductivity,humidity,temperature,battery
78143,1690205863217,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1633,31.21,24,NULL
78155,1690206464593,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1719,32.03,23.7,NULL
78165,1690207065949,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1767,32.59,23.5,NULL
78176,1690207667320,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1732,33.02,23.4,NULL
78187,1690208268673,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1636,33.22,23.2,NULL
78198,1690208870051,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1513,33.43,23.1,100
78209,1690209471398,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1335,31.41,23.1,NULL
78220,1690210072771,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1207,29.16,23.2,NULL
78231,1690210674134,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1137,28.03,23.3,NULL
78242,1690211275505,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1090,27.24,23.4,NULL
78253,1690211876867,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1054,26.65,23.5,NULL
78264,1690212478231,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1028,26.25,23.6,NULL
78276,1690213079602,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1010,25.91,23.7,NULL
78287,1690213680954,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,990,25.62,23.7,NULL
78298,1690214282323,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,976,25.35,23.8,NULL
78309,1690214883684,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,963,25.12,23.9,NULL
78320,1690215485055,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,950,25.01,23.9,NULL
78331,1690216086414,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,940,24.79,24,NULL
78342,1690216687771,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,930,24.68,24,NULL
78353,1690217289144,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,923,24.53,24.1,NULL
78364,1690217890507,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,915,24.42,24.1,NULL
78375,1690218491873,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,907,24.36,24.1,NULL
78386,1690219093221,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,902,24.2,24.2,NULL
78397,1690219694591,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,896,24.08,24.2,NULL
78408,1690220295953,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,890,24.08,24.2,NULL
78419,1690220897316,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,887,24.03,24.3,NULL
78430,1690221498680,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,881,23.93,24.3,NULL
78442,1690222100052,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,877,23.88,24.3,NULL
78453,1690222701399,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,873,23.82,24.4,NULL
78464,1690223302755,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,869,23.77,24.4,NULL
78475,1690223904120,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,866,23.71,24.4,NULL
78486,1690224505481,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,862,23.62,24.4,NULL
78497,1690225106841,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,859,23.56,24.5,NULL
78508,1690225708199,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,856,23.56,24.5,NULL
78519,1690226309555,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,854,23.56,24.5,NULL
78530,1690226910917,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,851,23.45,24.5,NULL
78541,1690227512272,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,849,23.45,24.5,NULL
78552,1690228113630,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,845,23.41,24.5,NULL
78563,1690228715015,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,843,23.41,24.6,NULL
78574,1690229316363,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,842,23.29,24.6,NULL
78585,1690229917714,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,840,23.29,24.6,NULL
78596,1690230519091,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,838,23.24,24.6,NULL
78608,1690231120449,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,836,23.24,24.6,NULL
78619,1690231721797,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,833,23.2,24.6,NULL
78630,1690232323154,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,832,23.2,24.6,NULL
78641,1690232924561,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,831,23.14,24.6,NULL
78652,1690233525910,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,828,23.14,24.7,NULL
78663,1690234127274,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,828,23.14,24.7,NULL
78674,1690234728646,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,826,23.03,24.7,NULL
78685,1690235329999,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,824,23.03,24.7,NULL
78696,1690235931368,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,823,22.99,24.7,NULL
78707,1690236532726,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,822,22.99,24.7,NULL
78718,1690237134086,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,819,22.93,24.7,NULL
78729,1690237735453,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,818,22.93,24.7,NULL
78740,1690238336806,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,817,22.87,24.7,NULL
78751,1690238938173,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,816,22.87,24.7,NULL
78762,1690239539527,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,815,22.87,24.7,NULL
78774,1690240140879,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,813,22.87,24.7,NULL
78785,1690240742246,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,812,22.84,24.7,NULL
78796,1690241343602,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,810,22.84,24.7,NULL
78807,1690241944962,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,809,22.72,24.7,NULL
78818,1690242546345,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,809,22.72,24.7,NULL
78829,1690243147704,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,808,22.72,24.7,NULL
78840,1690243749062,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,806,22.66,24.7,NULL
78851,1690244350438,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,805,22.66,24.7,NULL
78862,1690244951798,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,804,22.66,24.7,NULL
78873,1690245553143,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,803,22.62,24.7,NULL
78884,1690246154500,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,802,22.62,24.7,NULL
78895,1690246755864,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,801,22.62,24.7,NULL
78906,1690247357225,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,800,22.62,24.7,NULL
78917,1690247958575,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,800,22.57,24.7,NULL
78927,1690248559928,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,798,22.57,24.7,NULL
78939,1690249161277,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,798,22.57,24.7,NULL
78950,1690249762646,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,797,22.51,24.7,NULL
78961,1690250364010,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,797,22.41,24.7,NULL
78972,1690250965367,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,796,22.51,24.7,NULL
78983,1690251566735,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,795,22.41,24.7,NULL
78994,1690252168084,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,794,22.41,24.7,NULL
79005,1690252769435,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,792,22.41,24.7,NULL
79016,1690253370801,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,791,22.41,24.7,NULL
79027,1690253972150,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,791,22.37,24.6,NULL
79038,1690254573518,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,791,22.37,24.6,NULL
79049,1690255174885,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,789,22.37,24.6,NULL
79060,1690255776262,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,790,22.31,24.6,NULL
79070,1690256377631,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,788,22.31,24.6,NULL
79081,1690256978980,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,788,22.31,24.6,NULL
79092,1690257580327,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,787,22.31,24.6,NULL
79104,1690258181694,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,787,22.26,24.6,NULL
79115,1690258783038,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,786,22.26,24.6,NULL
79126,1690259384398,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,785,22.26,24.6,NULL
79137,1690259985763,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,783,22.26,24.6,NULL
79148,1690260587128,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,783,22.16,24.6,NULL
79159,1690261188488,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,782,22.16,24.5,NULL
79170,1690261789862,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,782,22.16,24.5,NULL
79181,1690262391227,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,781,22.16,24.5,NULL
79192,1690262992578,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,780,22.16,24.5,NULL
79203,1690263593937,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,780,22.1,24.5,NULL
79214,1690264195306,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,780,22.1,24.5,NULL
79225,1690264796666,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,778,22.1,24.5,NULL
79236,1690265398033,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,778,22.06,24.5,NULL
79247,1690265999377,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,778,22.06,24.5,NULL
79258,1690266600731,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,777,22.06,24.4,NULL
79271,1690267202099,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,776,22.06,24.4,NULL
79282,1690267803471,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,776,22,24.4,NULL
79293,1690268404840,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,775,22,24.4,NULL
79305,1690269006194,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,774,22,24.4,NULL
79316,1690269607548,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,774,21.75,24.4,NULL
79327,1690270208896,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1484,32.8,24.4,NULL
79338,1690270810257,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1484,34.03,24.3,NULL
79349,1690271411622,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1299,31,24.2,NULL
79360,1690272012967,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1208,29.75,24.2,NULL
79371,1690272614328,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1151,28.78,24.1,NULL
79382,1690273215688,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1112,28.1,24.1,NULL
79393,1690273817050,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1080,27.67,24.1,NULL
79404,1690274418401,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1056,27.24,24.1,NULL
79415,1690275019758,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1034,26.95,24.1,NULL
79426,1690275621112,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1018,26.72,24.1,NULL
79437,1690276222478,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,1002,26.42,24.1,NULL
79448,1690276823834,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,988,26.25,24,NULL
79459,1690277425190,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,974,26.02,24,NULL
79470,1690278026556,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,965,25.91,24,NULL
79480,1690278627910,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,954,25.68,24,NULL
79491,1690279229282,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,944,25.57,24,NULL
79502,1690279830642,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,935,25.41,24,NULL
79513,1690280432011,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,926,25.3,24,NULL
79524,1690281033367,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,920,25.24,24,NULL
79535,1690281634745,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,913,25.01,24,NULL
79546,1690282236104,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,904,24.95,24,NULL
79557,1690282837477,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,898,24.84,24,NULL
79568,1690283438843,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,892,24.73,24,NULL
79579,1690284040211,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,886,24.62,24,NULL
79590,1690284641581,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,881,24.53,24,NULL
79602,1690285242956,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,874,24.47,24,NULL
79613,1690285844314,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,869,24.42,24.1,NULL
79624,1690286445675,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,864,24.36,24.1,NULL
79635,1690287047041,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,860,24.2,24.1,NULL
79645,1690287648399,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,855,24.14,24.1,NULL
79656,1690288249767,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,850,24.08,24.2,NULL
79667,1690288851138,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,845,24.03,24.2,NULL
79678,1690289452490,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,841,23.93,24.2,NULL
79699,1690290655231,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,833,23.82,24.3,NULL
79710,1690291256600,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,829,23.77,24.3,NULL
79721,1690291857959,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,825,23.71,24.3,NULL
79732,1690292459313,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,822,23.71,24.3,NULL
79744,1690293060669,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,818,23.62,24.4,NULL
79755,1690293662044,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,815,23.56,24.4,NULL
79767,1690294263403,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,811,23.56,24.4,NULL
79778,1690294864760,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,808,23.5,24.4,NULL
79789,1690295466128,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,806,23.45,24.5,100
79800,1690296067474,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,802,23.45,24.5,NULL
79811,1690296668846,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,800,23.41,24.5,NULL
79822,1690297270195,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,796,23.29,24.5,NULL
79833,1690297871558,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,793,23.29,24.5,NULL
79844,1690298472912,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,790,23.2,24.5,NULL
79855,1690299074277,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,787,23.2,24.6,NULL
79866,1690299675655,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,784,23.2,24.6,NULL
79877,1690300277022,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,781,23.03,24.6,NULL
79888,1690300878388,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,777,23.03,24.6,NULL
79899,1690301479748,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,775,22.99,24.6,NULL
79910,1690302081103,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,772,22.99,24.6,NULL
79921,1690302682467,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,769,22.99,24.7,NULL
79933,1690303283835,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,765,22.93,24.7,NULL
79943,1690303885218,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,763,22.87,24.7,NULL
79954,1690304486572,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,760,22.87,24.7,NULL
79965,1690305087925,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,758,22.84,24.7,NULL
79976,1690305689301,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,756,22.84,24.7,NULL
79987,1690306290671,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,754,22.84,24.7,NULL
79998,1690306892020,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,752,22.72,24.7,NULL
80008,1690307493386,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,750,22.72,24.7,NULL
80018,1690308094747,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,748,22.66,24.7,NULL
80028,1690308696109,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,745,22.66,24.7,NULL
80038,1690309297475,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,744,22.66,24.7,NULL
80048,1690309898831,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,741,22.62,24.8,NULL
80059,1690310500188,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,740,22.62,24.7,NULL
80069,1690311101538,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,738,22.62,24.7,NULL
80080,1690311702914,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,737,22.57,24.7,NULL
80092,1690312304262,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,735,22.57,24.7,NULL
80103,1690312905632,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,733,22.51,24.7,NULL
80114,1690313506979,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,732,22.57,24.7,NULL
80125,1690314108344,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,730,22.51,24.7,NULL
80136,1690314709700,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,728,22.51,24.7,NULL
80147,1690315311055,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,728,22.41,24.7,NULL
80158,1690315912402,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,726,22.41,24.7,NULL
80169,1690316513758,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,725,22.41,24.7,NULL
80180,1690317115125,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,723,22.41,24.6,NULL
80191,1690317716480,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,722,22.41,24.6,NULL
80202,1690318317846,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,721,22.37,24.6,NULL
80213,1690318919198,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,721,22.37,24.6,NULL
80224,1690319520549,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,720,22.37,24.6,NULL
80235,1690320121898,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,718,22.31,24.6,NULL
80246,1690320723249,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,717,22.31,24.5,NULL
80258,1690321324605,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,716,22.31,24.5,NULL
80269,1690321925952,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,714,22.31,24.5,NULL
80280,1690322527328,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,714,22.26,24.5,NULL
80291,1690323128673,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,712,22.31,24.5,NULL
80302,1690323730039,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,712,22.26,24.4,NULL
80313,1690324331411,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,711,22.26,24.4,NULL
80324,1690324932760,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,710,22.26,24.4,NULL
80335,1690325534104,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,710,22.26,24.4,NULL
80346,1690326135461,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,708,22.26,24.4,NULL
80357,1690326736813,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,707,22.16,24.3,NULL
80368,1690327338182,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,706,22.26,24.3,NULL
80379,1690327939528,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,704,22.16,24.3,NULL
80390,1690328540884,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,704,22.16,24.3,NULL
80401,1690329142240,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,704,22.16,24.3,NULL
80412,1690329743609,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,703,22.16,24.2,NULL
80424,1690330344962,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,702,22.1,24.2,NULL
80435,1690330946311,0fa420b6626076658c3c1763550aee8149c2be5dba876a84a1ebd24aeaa84a78,3,701,22.1,24.2,NULL
